#	分類	項目	ファイル	placeName	ref	要素	行	根拠・原文語句
177	A	AIND-D02695	AIND-D02695_918472890217.xml	مكة	gn:104515	death[when-custom=0842-04 when=1438-09]	9	مات بها
178	D	AIND-D02698	AIND-D02698_383686547310.xml	القاهرة	gn:360630	event[type=residence n=1]	28	ニスバ ثم القاهري／施設 باب البرقية の所在地
179	D	AIND-D02706	AIND-D02706_484790245259.xml	القاهرة	gn:360630	event[type=residence n=1]	17	ニスバ القاهري
180	D	AIND-D02706	AIND-D02706_484790245259.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00148]	21	施設 البيمارستان の所在地
181	D	AIND-D02744	AIND-D02744_762496471760.xml	المدينة	gn:109223	event[type=residence n=1]	25	ニスバ المدنى
182	D	AIND-D02764	AIND-D02764_218988812284.xml	القاهرة	gn:360630	event[type=study n=1]	21	師（شيخنا＝ابن حجر）の所在からの補完（ارتحل لشيخنا、地名なし）
183	E	AIND-D02767	AIND-D02767_758128842751.xml	مصر	gn:352261	death[when-custom=0841 when=1437]	9	死地: صار أحد العشرات بالديار المصرية حتى مات（在職地の継続から死地を推定）
184	C	AIND-D02767	AIND-D02767_758128842751.xml	مصر	gn:352261	event[type=residence n=1]	16	بالديار المصرية（مصر の語形展開）
185	C	AIND-D02767	AIND-D02767_758128842751.xml	مصر	gn:352261	state[n=1 type=office ref=#TMP-O-00101]	21	بالديار المصرية（مصر の語形展開）
186	C	AIND-D02767	AIND-D02767_758128842751.xml	مصر	gn:352261	event[type=political n=1]	24	بالديار المصرية（مصر の語形展開）
187	D	AIND-D02773	AIND-D02773_338950101015.xml	دمشق	gn:170654	death[when-custom=0860-09 when=1456-08]	12	ニスバ الدمشقي／墓地 مقبرة الباب الصغير の所在地
188	D	AIND-D02773	AIND-D02773_338950101015.xml	دمشق	gn:170654	event[type=residence n=1]	27	ニスバ الدمشقي
189	D	AIND-D02773	AIND-D02773_338950101015.xml	دمشق	gn:170654	state[n=1 type=office ref=wd:Q352842]	39	施設 المسرورية の所在地
190	D	AIND-D02773	AIND-D02773_338950101015.xml	دمشق	gn:170654	state[n=2 type=office ref=wd:Q352842]	45	施設 المجاهدية の所在地
191	D	AIND-D02784	AIND-D02784_854509754418.xml	حلب	gn:170063	event[type=residence n=1]	23	ニスバ الحلبي ثم الدمشقي
192	D	AIND-D02784	AIND-D02784_854509754418.xml	صالحية (دمشق)	#TMP-L-00003	event[type=residence n=3]	25	ニスバ الصالحي
193	D	AIND-D02794	AIND-D02794_425432455241.xml	مكة	gn:104515	death[when-custom=0888-05 when=1483-06]	14	ニスバ المكي／墓地 المعلاة の所在地
194	D	AIND-D02922	AIND-D02922_107252554088.xml	دمشق	gn:170654	event[type=residence n=1]	15	ニスバ الدمشقي
195	C	AIND-D02926	AIND-D02926_751774472571.xml	المعلاة	wd:Q42004	death[when-custom=0849-09 when=1445-12]	11	بمعلاتها（المعلاة＋代名詞）
196	C	AIND-D02930	AIND-D02930_797374945663.xml	حرمين | القدس والخليل	#TMP-L-00034	state[n=1 type=office ref=#TMP-O-00039]	13	نظر الحرمين（原文 الحرمين の同定）
197	D	AIND-D02939	AIND-D02939_231957600664.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00166]	16	職 صيرفي المفرد の勤務地（原文に地名なし）
198	D	AIND-D02939	AIND-D02939_231957600664.xml	القاهرة	gn:360630	state[n=2 type=office ref=#TMP-O-00167]	22	職 صيرفي الدولة の勤務地（原文に地名なし）
199	B	AIND-D02954	AIND-D02954_819910941127.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1 when-custom=0893 cert=high]	7	حج
200	C	AIND-D02954	AIND-D02954_819910941127.xml	حرمين | مكة والمدينة	#TMP-L-00197	event[type=visit n=2 when-custom=0893 cert=high]	8	لفقراء الحرمين（原文 الحرمين）
201	C	AIND-D02954	AIND-D02954_819910941127.xml	حرمين | مكة والمدينة	#TMP-L-00197	event[type=other n=1 when-custom=0893 cert=high]	15	لفقراء الحرمين（原文 الحرمين）
202	C	AIND-D02964	AIND-D02964_732374201746.xml	ينبع	#TMP-L-00081	event[type=residence n=1 when-custom=0887 cert=high]	13	أمير الينبوع（ينبع の異綴）
203	D	AIND-D02964	AIND-D02964_732374201746.xml	ينبع	#TMP-L-00081	event[type=visit n=2 when-custom=0898 cert=high]	14	職（أمير الينبوع）の勤務地からの補完（ورأيته اذ ذاك、地名なし）
204	C	AIND-D02964	AIND-D02964_732374201746.xml	ينبع	#TMP-L-00081	state[n=1 type=office ref=#TMP-O-00014]	19	أمير الينبوع（ينبع の異綴）
205	B	AIND-D02978	AIND-D02978_249292659178.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1 when-custom=0887 cert=high]	14	حج
206	D	AIND-D02981	AIND-D02981_688130103796.xml	المدينة	gn:109223	state[n=2 type=office ref=#TMP-O-00049]	18	施設 الحجرة النبوية の所在地
207	A	AIND-D02987	AIND-D02987_497738062348.xml	مكة	gn:104515	death[when-custom=0853-01 when=1449-03]	9	مات بها
208	D	AIND-D02987	AIND-D02987_497738062348.xml	مكة	gn:104515	state[n=1 type=office ref=wd:Q242468]	19	ニスバ المكي（الخياط に地の明示なし）
209	D	AIND-D03003	AIND-D03003_109601364518.xml	المدينة	gn:109223	event[type=residence n=1]	20	施設 الحرم النبوي の所在地
210	D	AIND-D03003	AIND-D03003_109601364518.xml	المدينة	gn:109223	state[n=1 type=office ref=#TMP-O-00033]	24	施設 الحرم النبوي の所在地
211	D	AIND-D03004	AIND-D03004_310164593191.xml	القاهرة	gn:360630	event[type=residence n=1]	11	ニスバ القاهري
212	D	AIND-D03004	AIND-D03004_310164593191.xml	القاهرة	gn:360630	state[n=1 type=office ref=wd:Q3595924]	15	ニスバ القاهري
213	D	AIND-D03004	AIND-D03004_310164593191.xml	القاهرة	gn:360630	state[n=2 type=office ref=#TMP-O-00171]	20	ニスバ القاهري／施設 الجوق
214	D	AIND-D03004	AIND-D03004_310164593191.xml	القاهرة	gn:360630	state[n=3 type=office ref=#TMP-O-00050]	26	ニスバ القاهري
215	D	AIND-D03004	AIND-D03004_310164593191.xml	القاهرة	gn:360630	state[n=4 type=office ref=#TMP-O-00172]	31	施設 الخشابية の所在地
216	D	AIND-D03004	AIND-D03004_310164593191.xml	القاهرة	gn:360630	state[n=5 type=office ref=wd:Q932945]	37	ニスバ القاهري
217	D	AIND-D03008	AIND-D03008_349930789420.xml	المنوفية	#TMP-L-00070	event[type=residence n=1]	17	ニスバ المنوفي
218	D	AIND-D03008	AIND-D03008_349930789420.xml	القاهرة	gn:360630	event[type=residence n=2]	18	ニスバ ثم القاهري
219	D	AIND-D03008	AIND-D03008_349930789420.xml	القاهرة	gn:360630	state[n=1 type=office ref=wd:Q2892720]	30	施設 الخانقاه الصلاحية の所在地
220	B	AIND-D03012	AIND-D03012_656026901041.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1]	26	حج
221	D	AIND-D03013	AIND-D03013_808460491313.xml	القاهرة	gn:360630	event[type=residence n=2]	14	ニスバ ثم القاهري
222	D	AIND-D03013	AIND-D03013_808460491313.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00173]	18	ニスバ ثم القاهري（職 المهتار に地の明示なし）
223	D	AIND-D03013	AIND-D03013_808460491313.xml	القاهرة	gn:360630	state[n=2 type=office ref=#TMP-O-00174]	23	ニスバ ثم القاهري（職に地の明示なし）
224	D	AIND-D03021	AIND-D03021_947858184767.xml	القاهرة	gn:360630	event[type=residence n=1]	15	施設・街区 دار الخفرة／الخرازين の所在地
225	D	AIND-D03028	AIND-D03028_139603221075.xml	القاهرة	gn:360630	event[type=residence n=1]	12	施設 خانقاه شيخو／جامع ابن طولون の所在地
226	D	AIND-D03028	AIND-D03028_139603221075.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00184]	24	施設 السبيل … بزيادة جامع ابن طولون の所在地
227	D	AIND-D03056	AIND-D03056_991881599631.xml	مكة	gn:104515	state[n=1 type=office ref=wd:Q239718]	28	ニスバ المكي（المؤذن に地の明示なし）
228	D	AIND-D03056	AIND-D03056_991881599631.xml	مكة	gn:104515	state[n=2 type=office ref=#TMP-O-00178]	33	ニスバ المكي（الصائغ に地の明示なし）
229	D	AIND-D03064	AIND-D03064_289625086628.xml	القاهرة	gn:360630	event[type=residence n=1]	18	ニスバ ثم القاهري
230	D	AIND-D03077	AIND-D03077_569099950783.xml	القاهرة	gn:360630	event[type=residence n=1]	17	施設 جامع الحاكم の所在地
231	D	AIND-D03078	AIND-D03078_651266366148.xml	القاهرة	gn:360630	death[when-custom=0854-02 when=1450-03]	7	施設 قلعة الجبل／الرميلة の所在地
232	D	AIND-D03091	AIND-D03091_697005251292.xml	مكة	gn:104515	event[type=residence n=1]	14	ニスバ ثم المكي
233	D	AIND-D03206	AIND-D03206_319673080776.xml	القاهرة	gn:360630	event[type=political n=1]	20	職 الحسبة の勤務地（原文に地名なし）
234	D	AIND-D03244	AIND-D03244_666848205870.xml	القاهرة	gn:360630	event[type=study n=1 when-custom=0810 cert=high]	13	施設 الشيخونية の所在地
235	D	AIND-D03246	AIND-D03246_266078264375.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00015]	19	職 خاصكية の勤務地（原文に地名なし）
236	C	AIND-D03259	AIND-D03259_814647090257.xml	مدرسته بالقنوات	#TMP-I-00139	death[when-custom=0887-06 when=1482-07]	8	المدرسة التي بالقنوات … ودفن بمدرسته（施設名の展開）
237	E	AIND-D03265	AIND-D03265_477886422113.xml	دمشق	gn:170654	state[n=1 type=office ref=#TMP-O-00063]	18	原文 قجماس نائب الشام（الشام を دمشق と同定し、主君の任地を本人の職の勤務地とした）
238	A	AIND-D03268	AIND-D03268_604793478253.xml	مكة	gn:104515	death[when-custom=0865-06 when=1461-03]	9	مات بها
239	B	AIND-D03277	AIND-D03277_258817924212.xml	مكة	gn:104515	event[type=religious subtype=hajj n=2]	19	حج
240	D	AIND-D03277	AIND-D03277_258817924212.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00032]	23	施設 البيبرسية の所在地
241	D	AIND-D03287	AIND-D03287_647684430986.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00032]	26	施設 البيبرسية の所在地
242	B	AIND-D03289	AIND-D03289_438891977868.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1]	13	حج
243	C	AIND-D03301	AIND-D03301_826214980787.xml	المعلاة	wd:Q42004	death[when-custom=0860-06 when=1456-05]	10	بمعلاتها（المعلاة＋代名詞）
244	D	AIND-D03322	AIND-D03322_111715294434.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00116]	18	施設 دار الضرب の所在地
245	A	AIND-D03326	AIND-D03326_882498346217.xml	مكة	gn:104515	death[when-custom=0859-01 when=1454-12]	10	مات بها
246	E	AIND-D03326	AIND-D03326_882498346217.xml	مكة	gn:104515	event[type=residence n=1]	14	居住イベント: 代名詞 بها は死亡にかかり、居住自体はニスバ المكي
247	D	AIND-D03374	AIND-D03374_449046388055.xml	القاهرة	gn:360630	death[when-custom=0886-04 when=1481-06]	10	施設 الأزهر の所在地（صلى عليه بالأزهر）
248	D	AIND-D03374	AIND-D03374_449046388055.xml	القاهرة	gn:360630	event[type=residence n=1]	18	ニスバ ثم القاهري
249	D	AIND-D03374	AIND-D03374_449046388055.xml	القاهرة	gn:360630	state[n=1 type=office ref=wd:Q242468]	26	ニスバ ثم القاهري（الخياطة に地の明示なし）
250	D	AIND-D03380	AIND-D03380_765653425500.xml	القاهرة	gn:360630	event[type=residence n=1]	14	ニスバ القاهري
251	D	AIND-D03380	AIND-D03380_765653425500.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00029]	22	施設 زاوية سيدي يحيى البلخي の所在地
252	C	AIND-D03399	AIND-D03399_471209090441.xml	مصر	gn:352261	event[type=residence n=1]	14	أحد أمراء الديار المصرية（مصر の語形展開）
253	C	AIND-D03399	AIND-D03399_471209090441.xml	مصر	gn:352261	state[n=1 type=office ref=#TMP-O-00014]	18	أحد أمراء الديار المصرية（مصر の語形展開）
254	E	AIND-D03399	AIND-D03399_471209090441.xml	مصر	gn:352261	state[n=2 type=office ref=#TMP-O-00107]	23	رأس نوبة في الدولة الناصرية（الديار المصرية は前句の أمراء にかかる。職の勤務地の継続解釈）
255	B	AIND-D03408	AIND-D03408_355391774120.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1 when-custom=0826 cert=high]	10	حج
256	A	AIND-D03410	AIND-D03410_876634709417.xml	مكة	gn:104515	death[when-custom=0848-12 when=1445-03]	13	مات بها
257	D	AIND-D03417	AIND-D03417_532328488376.xml	القاهرة	gn:360630	event[type=residence n=1]	25	ニスバ ثم القاهري
258	B	AIND-D03417	AIND-D03417_532328488376.xml	مكة	gn:104515	event[type=religious subtype=hajj n=2]	26	حج
259	C	AIND-D03434	AIND-D03434_790030720469.xml	مصر	gn:352261	state[n=3 type=office ref=#TMP-O-00083]	32	أحد المقدمين بالديار المصرية（مصر の語形展開）
260	A	AIND-D03464	AIND-D03464_280917712417.xml	مكة	gn:104515	death[when-custom=0857-05 when=1453-05]	11	مات بها
261	A	AIND-D03477	AIND-D03477_563752214077.xml	وهران	gn:2485926	state[n=1 type=office ref=wd:Q217029]	14	الوهراني قاضيها
262	D	AIND-D03494	AIND-D03494_607419113062.xml	القاهرة	gn:360630	event[type=residence n=1]	15	ニスバ القاهري
263	A	AIND-D03514	AIND-D03514_850831351451.xml	زبيد	#TMP-L-00041	event[type=residence n=1]	17	هناك（先行詞はニスバ الزبيدي）: أحد الفضلاء هناك
264	D	AIND-D03525	AIND-D03525_810540867244.xml	المدينة	gn:109223	event[type=residence n=1]	23	ニスバ المدني
265	D	AIND-D03527	AIND-D03527_582341369521.xml	القاهرة	gn:360630	event[type=residence n=1]	21	ニスバ ثم القاهري
266	D	AIND-D03527	AIND-D03527_582341369521.xml	طرابلس	gn:266826	event[type=residence n=2]	22	ニスバ الطرابلسي
267	D	AIND-D03527	AIND-D03527_582341369521.xml	المغرب	#TMP-L-00040	event[type=residence n=3]	23	ニスバ المغربي
268	D	AIND-D03538	AIND-D03538_786444590786.xml	برما	#TMP-L-00183	event[type=residence n=1]	20	ニスバ البرماوي
269	D	AIND-D03538	AIND-D03538_786444590786.xml	القاهرة	gn:360630	event[type=residence n=2]	21	ニスバ ثم القاهري
270	B	AIND-D03548	AIND-D03548_385729175247.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1 when-custom=0841 cert=high]	18	حج
271	E	AIND-D03592	AIND-D03592_746149912354.xml	مكة	gn:104515	event[type=travel n=1 when-custom=0897-10 cert=high]	19	فقدمها … وجلس بباب السلام（代名詞 ها の先行詞が原文になく、施設 باب السلام からのみ مكة と定まる）
272	D	AIND-D03592	AIND-D03592_746149912354.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00050]	24	ニスバ القاهري（الشهادة に地の明示なし）
273	A	AIND-D03610	AIND-D03610_475659247436.xml	مكة	gn:104515	death[when-custom=0868-08 when=1464-04]	9	مات شابا بها
274	E	AIND-D03610	AIND-D03610_475659247436.xml	مكة	gn:104515	event[type=residence n=1]	12	居住イベント: 代名詞 بها は死亡にかかり、居住自体はニスバ المكي
275	E	AIND-D03617	AIND-D03617_746581925729.xml	القاهرة	gn:360630	event[type=teaching when=0855]	10	استدعاءاتي المصرية（形容詞 المصرية を القاهرة と同定）
276	C	AIND-D03621	AIND-D03621_962089459562.xml	المعلاة	wd:Q42004	death[when-custom=0862-06 when=1458-04]	12	بمعلاتها（المعلاة＋代名詞）
277	D	AIND-D03625	AIND-D03625_169189842801.xml	القاهرة	gn:360630	event[type=residence n=1]	13	ニスバ القاهري
278	D	AIND-D03642	AIND-D03642_174504025999.xml	القاهرة	gn:360630	event[type=residence n=1]	13	ニスバ القاهري
279	C	AIND-D03642	AIND-D03642_174504025999.xml	دمشق	gn:170654	event[type=other n=2]	14	الدمشقي الأصل（出自の明示。event の内容が「出自」）
280	C	AIND-D03644	AIND-D03644_829578813340.xml	تربة بكتمر الحاجب بباب النصر	#NEEDID	death[when-custom=0850-07-08 when=1446-10-08]	8	المدرسة والدار … بباب النصر بكتمر الحاجب … دفن بتربتهم（施設名の展開）
281	A	AIND-D03646	AIND-D03646_341227610014.xml	مكة	gn:104515	birth[when-custom=0812 when=1409]	13	ولد بها
282	A	AIND-D03646	AIND-D03646_341227610014.xml	مكة	gn:104515	event[type=learning]	25	وسمع بها
283	A	AIND-D03646	AIND-D03646_341227610014.xml	مكة	gn:104515	event[type=learning]	31	وسمع بها
284	A	AIND-D03646	AIND-D03646_341227610014.xml	مكة	gn:104515	event[type=learning]	37	وسمع بها
285	D	AIND-D03652	AIND-D03652_918992986029.xml	دمشق	gn:170654	event[type=residence n=1]	26	ニスバ الدمشقي
286	E	AIND-D03653	AIND-D03653_947409395629.xml	سمهود	#TMP-L-00270	state[n=1 type=office ref=#TMP-O-00003]	16	بلده: السمهودي … ناب في القضاء ببلده
287	A	AIND-D03674	AIND-D03674_595444375515.xml	غزة	#TMP-L-00042	death[when-custom=0882-08-30 when=1477-12-16]	10	مات بها
288	E	AIND-D03674	AIND-D03674_595444375515.xml	غزة	#TMP-L-00042	event[type=residence n=1]	18	居住イベント: 代名詞は職（ناظر جيشها）・死亡（مات بها）にかかり、居住自体はニスバ الغزي
289	A	AIND-D03674	AIND-D03674_595444375515.xml	غزة	#TMP-L-00042	state[n=1 type=office ref=#TMP-O-00031]	22	ناظر جيشها
290	A	AIND-D03674	AIND-D03674_595444375515.xml	غزة	#TMP-L-00042	event[type=cultural n=1 when-custom=0882 cert=medium]	25	هناك（先行詞 بها＝غزة）: ببنائها له هناك
291	D	AIND-D03678	AIND-D03678_101384724449.xml	الروم	#TMP-L-00038	event[type=residence n=2]	20	ニスバ ثم الرومي
292	D	AIND-D03719	AIND-D03719_741813002331.xml	القاهرة	gn:360630	state[n=2 type=office ref=wd:Q7492880 cert=medium]	37	施設 البيبرسية の所在地
293	D	AIND-D03743	AIND-D03743_841079595144.xml	القاهرة	gn:360630	event[type=residence n=1]	14	施設 البرقوقية の所在地（نزيل البرقوقية）
294	B	AIND-D03748	AIND-D03748_961560977550.xml	مكة	gn:104515	event[type=religious subtype=hajj n=2]	14	حج
295	E	AIND-D03766	AIND-D03766_344272674999.xml	عريش	#TMP-L-00224	state[n=1 type=office ref=#TMP-O-00004 cert=medium]	31	بلده: العريشي … وهو مفتي بلده（同一 state 内に placeName が重複）
296	E	AIND-D03766	AIND-D03766_344272674999.xml	عريش	#TMP-L-00224	state[n=1 type=office ref=#TMP-O-00004 cert=medium]	34	بلده: العريشي … وهو مفتي بلده（同一 state 内に placeName が重複）
297	A	AIND-D03766	AIND-D03766_344272674999.xml	عريش	#TMP-L-00224	state[n=2 type=office ref=wd:Q352842]	39	مدرسها（ها の先行詞は بلده）
298	A	AIND-D03766	AIND-D03766_344272674999.xml	عريش	#TMP-L-00224	state[n=3 type=office ref=#TMP-O-00096]	44	وينوب في الحكم بها（ها の先行詞は بلده）
299	D	AIND-D03767	AIND-D03767_453827895479.xml	مكة	gn:104515	event[type=residence n=1]	8	職の勤務地（الفراش بالمسجد المكي）から居住を補完
300	C	AIND-D03767	AIND-D03767_453827895479.xml	مكة	gn:104515	state[n=2 type=office ref=#TMP-O-00033]	16	بالمسجد المكي（施設名の複合語）
301	A	AIND-D03768	AIND-D03768_782019600570.xml	دمشق	gn:170654	state[n=1 type=office ref=wd:Q239718]	32	الدمشقي مؤذن جامعها
302	A	AIND-D03768	AIND-D03768_782019600570.xml	دمشق	gn:170654	state[n=2 type=office ref=#TMP-O-00090]	38	مؤذن جامعها ورئيسه
303	D	AIND-D03774	AIND-D03774_725618794699.xml	مكة	gn:104515	event[type=residence n=1]	13	ニスバ المكي
304	D	AIND-D03781	AIND-D03781_240139708012.xml	القاهرة	gn:360630	state[n=1 type=office ref=wd:Q2892720]	26	施設 سعيد السعداء の所在地
305	C	AIND-D03783	AIND-D03783_121808322732.xml	المعلاة	wd:Q42004	death[when-custom=0879-01 when=1474-05 cert=medium]	11	بمعلاتها（المعلاة＋代名詞）
306	C	AIND-D03786	AIND-D03786_501777159570.xml	المعلاة	wd:Q42004	death[when-custom=0881-11 when=1477-02]	14	بمعلاتها（المعلاة＋代名詞）
307	D	AIND-D03811	AIND-D03811_503375208708.xml	مصر	gn:352261	death[when-custom=0808-09 when=1406-03]	9	施設 الجامع المصري／複数ニスバ المصريين（死地の明示なし）
308	D	AIND-D03811	AIND-D03811_503375208708.xml	مصر	gn:352261	event[type=teaching]	16	複数ニスバ المصريين（地名なし）
309	D	AIND-D03811	AIND-D03811_503375208708.xml	مصر	gn:352261	event[type=residence n=1]	25	複数ニスバ المصريين（من لطفاء المصريين）
310	C	AIND-D03811	AIND-D03811_503375208708.xml	مصر	gn:352261	state[n=1 type=office ref=wd:Q239718]	29	المؤذن بالجامع المصري（施設名の複合語）
311	D	AIND-D03811	AIND-D03811_503375208708.xml	مصر	gn:352261	event[type=cultural n=1]	33	複数ニスバ المصريين（地名なし）
312	A	AIND-D03814	AIND-D03814_398379196686.xml	بعلبك	gn:277130	state[n=1 type=office ref=wd:Q932945]	11	البعلي خطيبها
313	E	AIND-D03829	AIND-D03829_394218447153.xml	دمياط	gn:358048	event[type=residence n=1]	13	居住イベント: 代名詞 بها は職にかかり、居住自体はニスバ الدمياطي
314	A	AIND-D03829	AIND-D03829_394218447153.xml	دمياط	gn:358048	state[n=1 type=office ref=#TMP-O-00225]	18	خادم الفقراء بها
315	D	AIND-D03832	AIND-D03832_565484462399.xml	القاهرة	gn:360630	death[when-custom=0851-03 when=1447-05]	14	施設 جامع الحاكم の所在地（وبه مات の به は حانوت を受ける）
316	D	AIND-D03832	AIND-D03832_565484462399.xml	القاهرة	gn:360630	event[type=teaching]	33	地名なし（تدرب به）
317	D	AIND-D03832	AIND-D03832_565484462399.xml	القاهرة	gn:360630	event[type=residence n=1]	37	施設 جامع الحاكم の所在地
318	D	AIND-D03832	AIND-D03832_565484462399.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00156]	41	施設 جامع الحاكم の所在地
319	D	AIND-D03834	AIND-D03834_932595114312.xml	القاهرة	gn:360630	state[n=1 type=office ref=#TMP-O-00003]	28	職 نائب القاضي の勤務地（原文に地名なし）
320	D	AIND-D03834	AIND-D03834_932595114312.xml	القاهرة	gn:360630	state[n=2 type=office ref=wd:Q352842]	33	施設 الجمالية の所在地
321	A	AIND-D03849	AIND-D03849_501601018223.xml	فاس	#TMP-L-00051	state[n=1 type=office ref=wd:Q217029]	15	الفاسي قاضيها
322	C	AIND-D03853	AIND-D03853_553727828344.xml	الحسينية	#TMP-L-00007	event[type=residence n=1]	32	الحسيني سكنا（居住地の明示）
323	D	AIND-D03853	AIND-D03853_553727828344.xml	القاهرة	gn:360630	event[type=residence n=2]	33	ニスバ القاهري
324	A	AIND-D03870	AIND-D03870_424870420897.xml	طنتدا	#TMP-L-00204	death[when-custom=0868-02 when=1463-10]	8	خليفة المقام الأحمدي بها … مات هناك
325	A	AIND-D03870	AIND-D03870_424870420897.xml	طنتدا	#TMP-L-00204	state[n=1 type=office ref=#TMP-O-00179]	15	خليفة المقام الأحمدي بها
326	D	AIND-D03873	AIND-D03873_801648943531.xml	المدينة	gn:109223	event[type=residence n=1]	15	ニスバ المدني
327	D	AIND-D03873	AIND-D03873_801648943531.xml	المدينة	gn:109223	state[n=1 type=office ref=#TMP-O-00201]	20	ニスバ المدني／施設 الحرم の所在地
328	D	AIND-D03892	AIND-D03892_510958510572.xml	بيت المقدس	gn:281184	affiliation[n=1 type=affiliated ref=#TMP-I-00140]	19	施設 التنكزية の所在地／ニスバ المقدسي
329	D	AIND-D03892	AIND-D03892_510958510572.xml	بيت المقدس	gn:281184	affiliation[n=2 type=affiliated ref=#TMP-I-00141]	25	施設 الارغونية の所在地／ニスバ المقدسي
330	D	AIND-D03892	AIND-D03892_510958510572.xml	بيت المقدس	gn:281184	affiliation[n=3 type=affiliated ref=#TMP-I-00142]	31	施設 المعظمية の所在地／ニスバ المقدسي
331	D	AIND-D03906	AIND-D03906_693880496637.xml	دمشق	gn:170654	event[type=residence subtype=jāwara n=1]	12	施設 الجامع الأموي の所在地
332	B	AIND-D03913	AIND-D03913_995090244114.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1]	18	حج
333	D	AIND-D03913	AIND-D03913_995090244114.xml	مكة	gn:104515	event[type=residence subtype=jāwara n=2]	19	جاور（規則20: 付けない）
334	A	AIND-D03926	AIND-D03926_877708452392.xml	مكة	gn:104515	death[when-custom=0875-12 when=1471-05]	9	مات بها
335	A	AIND-D03929	AIND-D03929_832468689454.xml	مكة	gn:104515	birth[when-custom=0844-05 when=1440-10]	10	ولد بها
336	A	AIND-D03929	AIND-D03929_832468689454.xml	مكة	gn:104515	event[type=residence n=1]	21	ونشأ بها
337	D	AIND-D03929	AIND-D03929_832468689454.xml	مكة	gn:104515	state[n=1 type=office ref=#TMP-O-00090]	30	施設 المسجد الحرام の所在地
338	D	AIND-D03952	AIND-D03952_823853589100.xml	القاهرة	gn:360630	event[type=residence n=1]	14	ニスバ الغزي ثم القاهري
339	C	AIND-D03975	AIND-D03975_253436633748.xml	الحسينية	#TMP-L-00007	event[type=residence n=1]	14	الحسيني سكنا（居住地の明示）
340	A	AIND-D03983	AIND-D03983_311615824544.xml	مكة	gn:104515	death[when-custom=0846 when=1442]	12	مات بها
341	A	AIND-D03998	AIND-D03998_925485769412.xml	مكة	gn:104515	birth[when-custom=0831 when=1427]	10	ولد بها
342	E	AIND-D03998	AIND-D03998_925485769412.xml	مكة	gn:104515	event[type=learning]	16	ولد بها ونشأ وسمع من زينب（بها の作用域を سمع まで延ばす解釈）
343	E	AIND-D03998	AIND-D03998_925485769412.xml	مكة	gn:104515	event[type=residence n=1]	26	ولد بها ونشأ（بها の作用域を نشأ まで延ばす解釈）
344	D	AIND-D04002	AIND-D04002_882187969226.xml	القاهرة	gn:360630	event[type=learning]	10	施設 البرقوقية の所在地
345	D	AIND-D04002	AIND-D04002_882187969226.xml	القاهرة	gn:360630	event[type=cultural n=1]	20	施設 الظاهرية القديمة の所在地
346	B	AIND-D04002	AIND-D04002_882187969226.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1]	23	حج
347	D	AIND-D04021	AIND-D04021_459251131127.xml	فاس	#TMP-L-00051	state[n=1 type=office ref=wd:Q932945]	17	ニスバ الفاسي／施設 جامع القرويين の所在地
348	D	AIND-D04028	AIND-D04028_636271731465.xml	مكة	gn:104515	event[type=residence subtype=jāwara n=1]	16	جاور（規則20: 付けない）
349	C	AIND-D04029	AIND-D04029_764135088905.xml	مصر	gn:352261	event[type=residence n=1]	11	المصري سكنا（居住地の明示）
350	B	AIND-D04039	AIND-D04039_567149601562.xml	مكة	gn:104515	event[type=religious subtype=hajj n=1]	24	حج
351	E	AIND-D04045	AIND-D04045_825749414694.xml	كلبشا	#TMP-L-00139	state[n=1 type=office ref=wd:Q217029]	19	بلده: الكلبشاوي … خلف أخاه في قضاء بلده
352	A	AIND-D04045	AIND-D04045_825749414694.xml	كلبشا	#TMP-L-00139	state[n=2 type=office ref=wd:Q932945]	24	وخطابتها（ها の先行詞は بلده）
353	C	AIND-D04082	AIND-D04082_672753787764.xml	الحسينية	#TMP-L-00007	event[type=residence n=1]	14	الحسيني سكنا（居住地の明示）
354	D	AIND-D04098	AIND-D04098_612355810212.xml	القاهرة	gn:360630	event[type=cultural n=1]	22	師（شيخنا）の所在からの補完（بمجلس شيخنا、地名なし）
