熊倉	Institution	المدرسة الرواحية (دمشق) | الرواحية	al-Madrasa al-Rawāḥiyya (Dimashq)	TMP-I-00127	⚠既登録 TMP-I-00096「المدرسة الرواحية」は注記のとおりハラブ（D03916「نزيل الرواحية بحلب」、D02253「سكن الرواحية بها（حلب）」）。本項は死没地がダマスカスで、埋葬は مقبرة الباب الصغير、職はダマスカスのكلاسةと جامع دمشق＝同名別実体のダマスカス・ラワーヒーヤ（cf. D10310「الشامية البرانية والناصرية البرانية والجوانية والرواحية」、D10332「ودرس في دمشق بعدة مدارس كالرواحية」）。（没地のため XML では placeName 位置に I 番号を置く。B54 以来の D05628 と同じ扱い）別番号を発行すべき。ar-Latn行と同一判定	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	سقاية العباس	Siqāyat al-ʿAbbās	TMP-I-00128	マッカ聖モスクのアッバース家由来の給水施設（ザムザム給水権）。原文は「أحد المباشرين للأذان وسقاية العباس」＝施設の管理職であり施設名そのものは Institution。state/@ref には別途 NEW:O「مباشرة سقاية العباس」（mubāsharat Siqāyat al-ʿAbbās）が必要。cf. 既存 خادم السبيل(O-00184)	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	الناصرية (بعمل صفد)	al-Nāṣiriyya (Ṣafad)	TMP-I-00129	サファド管区のザーウィヤ／スーフィー施設（「على طريقة الفقراء」）。⚠既登録の المدرسة الناصرية(wd:Q25463062)・الناصرية الحسنية(TMP-I-00030) はいずれもカイロで別実体。state/@ref の職は شيخ الناصرية＝既存 شيخ صوفية(TMP-O-00170) または مشيخة التصوف(TMP-O-00077) を充てうる	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	الجامع الجاولي	al-Jāmiʿ al-Jāwilī	TMP-I-00130	ガザのジャーウィリー・モスク（سنجر الجاولي 建立）。本項主が خطيب を務めた。ID-Master 未登録。同一項の orgName 行と同一実体	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	البيمارستان بمكة	al-Bīmāristān bi-Makka	TMP-I-00131	マッカの施療院。⚠既登録の البيمارستان المنصوري(TMP-I-00034)・その関連職(O-00025/O-00148)はいずれもカイロで別実体。同一項の state・orgName 行と同一実体	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	مكتب ابن أسد	Maktab Ibn Asad	TMP-I-00132	カイロの初等学塾（クッターブ）。創設者／運営者 ابن أسد＝#AIND-D00540。サハーウィー自身が本項主と机を並べた場所。Waka裁定（2026-09-03）により、人物IDで代替せず機関として TMP-I を発行する（XML の既存注記「機関としては未登録（人物IDで代替可のため TMP-I は発行せず）」を更新する必要あり）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	جامع القرويين | القرويين	Jāmiʿ al-Qarawiyyīn	TMP-I-00133	フェズ（فاس＝TMP-L-00051）のカラウィーイーン・モスク。本項主が خطيب を務めた。登録 ID 候補 wd:Q12204282（Al-Qarawiyyin Mosque）は未実照合のため、Waka の実照合後に確定すること。同一項の orgName 行と同一実体 wd:Q12204282(Al-Qarawiyyin Mosque)が候補・Waka 実照合後に置換可。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	ديوان جدة | الديوان (بجدة)	Dīwān Jidda	TMP-I-00134	ジッダの徴税ディーワーン（税関）。本項主はその مستوفي（職は #TMP-O-00191 で解決済、地名 جدة＝#TMP-L-00036）。cf. 既登録 ديوان السلطان(TMP-I-00050)・متولي مكس جدة(TMP-O-00124)・أمر المكس(TMP-O-00176、D03027 ジッダ)。⚠所在が明示されるため汎用 دواوين (غير محددة)(TMP-I-00026) ではなく個別登録を推奨するが、汎用行の適用も可（→要判断）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	المدرسة الأشرفية بالخانقاه | الأشرفية بالخانكة	al-Madrasa al-Ashrafiyya bi-l-Khānqāh	TMP-I-00135	出現: D01412(affiliation)。الخانكة(TMP-L-00229)のアシュラフィーヤ学院。初版の TMP-I-00055(=جامع الزيتونة)は流用→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Text	مشيخة عبد الغالب الماكسيني	Mashyakhat ʿAbd al-Ghālib al-Māksīnī	TMP-T-00150	所有代名詞「مشيخته」の指示対象は直前の師 الزين عبد الغالب بن محمد الماكسيني。その伝承者目録（マシュヤハ）。既存の同型 Text: مشيخة الفخر(T-00004)・مشيخة الرازي(T-00100)・المنتقى من مشيخة ابن كليب(T-00125)。ar-Latn行と同一判定	§E-3 裁定(2026-09-03)による新規発行
熊倉	Subject	بفوت | السماع بفوت	bi-fawt (samāʿ with lacunae)	TMP-S-00073	出現: D01257(「سمع من أبي الهول الجزري بفوت」)。聴聞に欠落を伴う様態を示す術語(corpus 全65例が同用法)。初版は地名として placeName 化していた→method desc に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	المسجد الحرام | الحرم المكي | المسجد المكي	al-Masjid al-Ḥarām	wd:Q428858	出現: D00889・D03767・D03779。メッカの聖モスク。TMP-I-00120/O-00201 の注記で既に参照されている wd を本体行として登録(要 Waka 照合)。	登録提案(既使用 wd の本体行追加)
熊倉	Office	الوقاد | وقاد	al-waqqād	TMP-O-00229	出現: D00889(メッカ聖モスクの الفراش と並ぶ職。灯火係)。初版は TMP-O-00077(مشيخة التصوف)の汎用置き場流用→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	متولي الصرف	mutawallī al-ṣarf	TMP-O-00230	出現: D01412(الخانكة のアシュラフィーヤ学院の支出管理役)。初版は TMP-O-00077 の流用→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	شيخ السمع	shaykh al-samāʿ	TMP-O-00231	出現: D01614(「شيخ السمع بمحراب المالكية في جامع دمشق」)。ダマスカスのウマイヤ・モスクにおけるハディース聴聞会の長。初版は TMP-O-00077 の流用→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Person	محمد الحريري دلال الكتب	Muḥammad al-Ḥarīrī, dallāl al-kutub	TMP-P-000875	出現: D01623(父。「وكيل الشرع ودلال الكتب أبوه」)。メッカの書籍仲買人。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	فخر الدين بن جلال بن أحمد بن فضل الواسطي	Fakhr al-Dīn b. Jalāl b. Aḥmad b. Faḍl al-Wāsiṭī	TMP-P-000876	出現項: D03050（父）。ワースィト系の家系。子=زين العباد بن فخر الدين（#AIND-D03050、838年没）。D03050 の見出しナサブ「زين العباد بن فخر الدين بن جلال بن أحمد بن فضل الواسطي」から1段ずらして復元。ラカブ فخر الدين のみで固有名(اسم)は原文に無し。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	جلال بن أحمد بن فضل الواسطي	Jalāl b. Aḥmad b. Faḍl al-Wāsiṭī	TMP-P-000877	出現項: D03050（祖父）。孫=زين العباد（#AIND-D03050）、子=فخر الدين（同項の父・別途 NEW 提案）。D03050 の見出しナサブから2段ずらして復元。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	أحمد بن علي المكي البنا | ابن ناصر	Aḥmad b. ʿAlī al-Makkī al-Bannāʾ (Ibn Nāṣir)	TMP-P-000878	出現項: D03080（父）。メッカの建築工(البنا=TMP-O-00187)で、シュフラは ابن ناصر。子=سعد بن أحمد بن علي المكي البنا（#AIND-D03080、サハーウィーの聴聞者）。D03080 の見出し「سعد بن أحمد بن علي المكي البنا ويعرف أبوه بابن ناصر」から1段ずらして復元（「ويعرف أبوه بابن ناصر」は父に明示的に帰属する原文要素）。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	عثمان السكندري	ʿUthmān al-Sakandarī	TMP-P-000879	出現項: D03681（父）。子=الجمال عبد الرحمن بن عثمان السكندري الترجمان التاجر（#AIND-D03681、849年ラマダーン没）。D03681 の見出し「عبد الرحمن بن عثمان جمال الدين السكندري الترجمان التاجر」から1段ずらして復元（ラカブ جمال الدين・職 الترجمان التاجر は本項主に帰属するため父には付さない）。⚠#AIND-D03908「عبد الرزاق بن عثمان جمال الدين التركماني السكندري التاجر . مات في رمضان سنة تسع وأربعين」は父名・ラカブ・ニスバ・没月まで一致し、同一人物の重複立項または実兄弟の可能性が高い（その場合 التركماني も父のニスバ）。corpus に父の本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد بن عبد الرحمن بن عثمان السكندري	Muḥammad b. ʿAbd al-Raḥmān b. ʿUthmān al-Sakandarī	TMP-P-000880	出現項: D03681（息子）。原文「ومات له ابن اسمه محمد」＝父の存命中に死去した息子。D03681 のナサブから1段下げて復元。⚠初版の #TMP-P-000529 は別実体（إبراهيم بن عبد الله ابن جماعة の息子 محمد）の汚染番号のため使用不可。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد بن عبد الرحمن بن عمر بن عبد العزيز بن عمر بن عامر البصروي	Muḥammad b. ʿAbd al-Raḥmān b. ʿUmar b. ʿAbd al-ʿAzīz b. ʿUmar b. ʿĀmir al-Buṣrawī	TMP-P-000881	出現項: D03711（息子）。上記 student 行と同一人物＝TMP-P は1件のみ発行し、student/son 両 relation から同一番号を参照する。D03711 のナサブから復元。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	أبو بكر بن محمد بن أحمد العرشاني	Abū Bakr b. Muḥammad b. Aḥmad al-ʿArshānī	TMP-P-000882	出現項: D03733（兄弟）。イエメン・タイズの裁判官。兄 وجيه الدين أبو محمد عبد الرحمن（#AIND-D03733）の837年没後にタイズ裁判官職を継ぎ、839年ペストで死去。下記 successor 行と同一人物につき同一番号。D03733 の見出しナサブ「عبد الرحمن بن محمد بن أحمد … العرشاني」から兄弟として復元。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	المحب أبو عبد الله محمد بن عبد الله بن محمد بن فرحون اليعمري المدني المالكي	al-Muḥibb Abū ʿAbd Allāh Muḥammad b. ʿAbd Allāh b. Muḥammad b. Farḥūn al-Yaʿmarī al-Madanī al-Mālikī	TMP-P-000883	出現項: D03764（父）。マディーナのイブン・ファルフーン家（اليعمري المدني المالكي، بيت رياسة وقضاء وعلم）。子は عبد الرحمن البدر=#AIND-D03764、عبد الله البدر أبو محمد=#AIND-D04590（マディーナ裁判官）、محمد ناصر الدين أبو البركات=#AIND-D08874（同）。D03764 の見出し「عبد الرحمن بن محمد بن عبد الله بن محمد بن فرحون البدر بن المحب أبي عبد الله اليعمري المدني المالكي」のナサブを1段ずらし、原文明示のラカブ المحب とクンヤ أبو عبد الله を付して復元（Waka裁定(a)の例示そのもの）。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد بن أبي عبد الله بن سلامة الماكسيني الدمشقي	Muḥammad b. Abī ʿAbd Allāh b. Salāma al-Māksīnī al-Dimashqī	TMP-P-000884	出現項: D03768（父）。ダマスカス・ウマイヤ・モスクのムアッズィンかつその長（رئيس المؤذنين）。子 عبد الرحمن（#AIND-D03768）が「مؤذن جامعها ورئيسه كأبيه」＝父も同職であったことが原文に明示される。D03768 の見出しナサブ「عبد الرحمن بن محمد بن أبي عبد الله بن سلامة الماكسيني الدمشقي」から1段ずらして復元。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	أبو عبد الله بن سلامة الماكسيني الدمشقي | محمد بن سلامة الماكسيني	Abū ʿAbd Allāh b. Salāma al-Māksīnī al-Dimashqī	TMP-P-000885	出現項: D03768（祖父）。孫=عبد الرحمن（#AIND-D03768）、子=محمد（同項の父・別途 NEW 提案）。D03768 の見出しナサブ「عبد الرحمن بن محمد بن أبي عبد الله بن سلامة الماكسيني الدمشقي」から2段ずらして復元。原文末尾「ورأيت من سمى جده محمدا」＝クンヤ أبو عبد الله で通用するが محمد と名指す記録もある旨をサハーウィーが註記しており、別索引 #AIND-D03788 は実際に「محمد بن محمد بن سلامة」と綴る。両形を併記して登録。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد بن علي السروي المديني	Muḥammad b. ʿAlī al-Sarawī al-Madīnī	TMP-P-000886	出現項: D03781（父）。子=الزين عبد الرحمن بن محمد بن علي السروي المديني الشافعي（#AIND-D03781、サハーウィーに النخبة を読み、سعيد السعداء のスーフィー）。D03781 の見出しナサブから1段ずらし、原文のニスバ السروي・المديني を付して復元（ラカブ الزين と法学派 الشافعي は本項主に帰属するため付さない）。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد بن محمد بن يحيى الواسطي	Muḥammad b. Muḥammad b. Yaḥyā al-Wāsiṭī	TMP-P-000887	出現項: D03801（父）。原文「كان أبوه من المحدثين」＝ハディース学者。子=الشرف عبد الرحمن（#AIND-D03801、ワースィト→アレクサンドリア→アデンの商人）。D03801 の見出しナサブ「عبد الرحمن بن محمد بن محمد بن يحيى الشرف الواسطي」から1段ずらして復元。⚠#AIND-D10733 にアレクサンドリアの一括イジャーザ授与者として「الكمال محمد بن محمد بن يحيى الواسطي」が現れ、同一人物の可能性が高い（ラカブ الكمال。ただし本伝ではなく他項中の言及のため canonical には含めない）。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	عبد الرحيم بن محمود بن أحمد العيني الأصل القاهري	ʿAbd al-Raḥīm b. Maḥmūd b. Aḥmad al-ʿAynī	TMP-P-000888	出現項: D03812（兄弟）。ラカブは الزين、法学派はハナフィー（子 #AIND-D00846 の見出し「الشهاب بن الزين بن شيخنا البدر العيني الأصل القاهري الحنفي」による。canonical には原文 D03812 由来の要素のみを採用）。父=البدر محمود بن أحمد العيني（wd:Q257745、#AIND-D04016 でも father relation として登場）、兄弟=عبد الرحمن قرة العين（#AIND-D03812、822年没）、子=الشهاب أحمد（#AIND-D00846）、娘=عائشة。D03812 の見出し「عبد الرحمن ابن شيخنا البدر محمود بن أحمد العيني الأصل القاهري أخو عبد الرحيم الآتي」から兄弟として復元。原文の「الآتي」に反し corpus の عبد الرحيم 部（#AIND-D03876〜D03894）に本伝が存在しない（欠落）。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	فخر الدين بن تقي الدين الحسني	Fakhr al-Dīn b. Taqī al-Dīn al-Ḥasanī	TMP-P-000889	出現項: D03830（父）。アシュラーフのナキーブ（نقيب الأشراف=TMP-O-00068。原文「وابن نقيبهم」＝本項主は「彼らのナキーブの子」）。子=عبد الرحمن（#AIND-D03830、803年ラビーウ1月没、イブン・ハジャルが言及）およびもう一人のナキーブ（同項 brother 行、名不詳につき KEEP）。D03830 の見出しナサブ「عبد الرحمن بن فخر الدين بن تقي الدين الحسني」から1段ずらして復元（固有名は原文に無くラカブのみ）。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد بن أبي بكر الرومي الحنفي	Muḥammad b. Abī Bakr al-Rūmī al-Ḥanafī	TMP-P-000890	出現項: D03879（父）。子=عبد الرحيم بن محمد بن أبي بكر الرومي الحنفي（#AIND-D03879）。D03879 の見出しナサブ「عبد الرحيم بن محمد بن أبي بكر الرومي الحنفي」から1段ずらして復元（ニスバ الرومي・法学派 الحنفي は出自・家系属性として父に及ぶ）。⚠relation の desc「الإمام」はサハーウィーの推測「أظنه ابن الإمام الآتي فيمن لم يسم أبوه」に由来し、父を「الإمام」と同定することは確定できないため canonical に含めない（ラカブ扱いにしない）。父子関係そのものは見出しのナサブから確実。⚠2026-09-01 裁定 §D-5 は「أظنه」を理由に #NEEDID 保持としていたが、Waka裁定(a)（裸の名の近親にも復元形で TMP-P を発行）に照らし NEW に変更する提案＝要再裁定。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	حسن الدنجيهي	Ḥasan al-Danjīhī	TMP-P-000891	出現項: D03898（父）。子=عبد الرزاق بن حسن الدنجيهي ثم القاهري الشافعي（#AIND-D03898、سعيد السعداء のスーフィー、896年没）。D03898 の見出し「عبد الرزاق بن حسن الدنجيهي ثم القاهري」から1段ずらして復元。ニスバ الدنجيهي（下エジプトの村 دنجية=TMP-N-00981）は出身地ニスバとして父に及ぶ一方、「ثم القاهري」は子自身の移住を示すため付さない。⚠初版の TMP-P-000204 は ID-Master 登録「حسن＝AIND-D0106 の息子」＝別人への流用のため使用不可。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد الشامي المدني	Muḥammad al-Shāmī al-Madanī	TMP-P-000892	出現項: D05632（父）。子=علي بن محمد الشامي المدني أحد فراشيها（#AIND-D05632、預言者モスクのفراش、サハーウィーの聴聞者）。D05632 の見出し「علي بن محمد الشامي المدني أحد فراشيها」から1段ずらして復元。الشامي（シャーム出自）・المدني（マディーナ居住）はいずれも家系・出自のニスバとして父に及ぶ。「أحد فراشيها」は本項主の職のため付さない。corpus に本伝なし。⚠ニスバ2つのみの弱い識別＝校閲で KEEP 判断もありうる。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	محمد القمني البنهاوي الأصل	Muḥammad al-Qamanī al-Banhāwī	TMP-P-000893	出現項: D05635（父）。子=علي بن محمد القمني البنهاوي الأصل（#AIND-D05635、カイロのشاهد・写字生・マムルーク教師、جامع أصلم の説教者）。D05635 の見出しから1段ずらして復元。القمني（قمن）・البنهاوي الأصل（بنها）はいずれも出自ニスバで父に及ぶ。corpus に本伝なし。⚠ニスバのみの弱い識別＝校閲で KEEP 判断もありうる。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	موسى بن هرون | ابن الزيات	Mūsā b. Hārūn (Ibn al-Zayyāt)	TMP-P-000894	出現項: D05665（父）。カイロの家系 ابن الزيات。子は الشهاب أحمد المقرئ（#AIND-D01670、قراء الجوق の長）と أبو الحسن علي المقري الصوفي（#AIND-D05665、سعيد السعداء のスーフィー、876年没）。D05665 の見出しナサブ「علي بن موسى بن هرون أبو الحسن بن الزيات المقري … ويعرف بابن الزيات」から1段ずらして復元。家名 ابن الزيات は兄弟 #AIND-D01670 も共有する世襲シュフラ。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	يوسف بن العباس بن عيسى الأندلسي الأصل المكي المؤدب	Yūsuf b. al-ʿAbbās b. ʿĪsā al-Andalusī al-Makkī al-Muʾaddib	TMP-P-000895	出現項: D05692（父）。原文「المؤدب والده」＝父自身が子弟教育者(مؤدب)であったことが明示される（本項主の職ではない）。（「ويعرف بالجيادي」は本項主の呼称のため父の正規名には含めない）。子=علي بن يوسف（#AIND-D05692、847年メッカ没、ابن فهد が没年を記録）。D05692 の見出しナサブから1段ずらして復元。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
熊倉	Person	فخر الدين بن علي الشغنارقي	Fakhr al-Dīn b. ʿAlī al-Shaghnārqī	TMP-P-000896	出現項: D05706（父）。子=علي شاه بن فخر الدين بن علي الشغنارقي（#AIND-D05706、التقي بن فهد の معجم に記載）。D05706 の見出しナサブから1段ずらして復元（固有名は原文に無くラカブ فخر الدين のみ。ニスバ الشغنارقي=TMP-N-04223 は家系ニスバとして父に及ぶ）。corpus に本伝なし。	§E-1(a) 裁定(2026-09-03)による新規発行(ナサブからの復元形)
